GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeReader..anon.new OrcAttributeReader.GetVectorLong() {...},16,0,0,0,1,0,3,0,3,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeReader..anon.new OrcAttributeReader.GetVectorFloat() {...},16,0,0,0,1,0,3,0,3,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeReader..anon.new OrcAttributeReader.GetVectorDouble() {...},16,0,0,0,1,0,3,0,3,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcFileSystemReader.OrcReadOptions,117,0,23,0,1,0,26,0,14,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeReader..anon.new OrcAttributeReader.GetVectorBoolean() {...},16,0,0,0,1,0,3,0,3,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeReader.BytesReader,28,0,0,0,2,0,5,0,5,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeReader.DoubleReader,28,0,0,0,2,0,5,0,5,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeReader.GetVectorBoolean,27,0,6,0,4,0,5,0,2,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeReader.FidReader,15,0,0,0,2,0,2,0,2,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeWriter.DateWriter,29,0,0,0,2,0,5,0,5,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeReader.GetVectorDouble,21,0,4,0,4,0,4,0,2,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeReader.SequenceReader,24,0,0,0,2,0,4,0,4,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeWriter.MapWriter,159,0,4,0,19,0,8,0,6,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeWriter.FloatWriter,29,0,0,0,2,0,5,0,5,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcFileSystemReader.,353,0,70,0,33,0,47,0,12,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeWriter..anon.new OrcAttributeWriter.SetVectorDate() {...},17,0,0,0,1,0,3,0,3,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeWriter..anon.new OrcAttributeWriter.SetVectorInt() {...},17,0,0,0,1,0,3,0,3,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeWriter..anon.new OrcAttributeWriter.SetVectorString() {...},17,0,0,0,1,0,3,0,3,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeReader..anon.new OrcAttributeReader.GetVectorDate() {...},16,0,0,0,1,0,3,0,3,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeReader.PointReader,49,0,4,0,4,0,4,0,2,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeWriter.MultiLineStringWriter,270,0,6,0,35,0,13,0,10,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeReader..anon.new OrcAttributeReader.GetVectorString() {...},16,0,0,0,1,0,3,0,3,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeReader..anon.new OrcAttributeReader.GetVectorInt() {...},16,0,0,0,1,0,3,0,3,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeWriter.SetVectorInt,23,0,2,0,5,0,3,0,2,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeWriter.MultiPointWriter,158,0,4,0,22,0,8,0,6,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeReader.GetVectorUuid,20,0,4,0,4,0,4,0,2,0
GeoMesa FileSystem Storage ORC IO,org.locationtech.geomesa.fs.storage.orc.io,OrcAttributeReader.GetVectorBytes,66,0,8,0,9,0,6,0,2,0
